experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:40Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,0,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768788468816415,0.9085063091968447,0.5555555555555556,0.87,26,0.26,0.4033045470714569,0.3418942093849182,36114.3671875,33926.39453125,2187.97265625,35069.875,5.222455978393555,0.9904569909995189,0.12108326299858163,0.8665127170006599,0.00287627999932738,0.002286889999595587,0.002888375723335533,450.7265625,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,1,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8752745873288594,0.9077570869667239,0.5555555555555556,0.865,26,0.26,0.4020082950592041,0.33538389205932617,36108.59765625,33454.0859375,2654.51171875,35087.42578125,5.105858325958252,1.0049958910003625,0.14186302100097237,0.8609480169998278,0.0027423070023360197,0.0015783030012244126,0.0028698267233327594,451.4921875,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,2,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8728032139844207,0.9066127929577492,0.5405405405405406,0.855,27,0.27,0.40660008788108826,0.369909405708313,36112.85546875,34019.36328125,2093.4921875,35013.38671875,5.497335910797119,0.9139959129988711,0.13193266199959908,0.7796399940016272,0.002919964999819058,0.0018878279988712166,0.002598799980005424,449.1015625,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:43Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,3,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5555555555555556,0.85,26,0.26,0.40264153480529785,0.3604307770729065,36106.2578125,33544.24609375,2562.01171875,35068.640625,5.188094139099121,0.8878330000006827,0.11798061000081361,0.7677156509998895,0.002479531000062707,0.0015952630001265788,0.0025590521699996316,451.26953125,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,4,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8719372920321685,0.9062146470278732,0.5555555555555556,0.85,26,0.26,0.40158212184906006,0.3524704575538635,36102.453125,34084.38671875,2018.06640625,35083.82421875,5.093147277832031,0.8688461580004514,0.11452068300059182,0.7519348199984961,0.002365505999478046,0.0018108410004060715,0.002506449399994987,449.44140625,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,5,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5555555555555556,0.845,26,0.26,0.4033753275871277,0.3542932868003845,36103.28515625,33705.17578125,2398.109375,35061.23828125,5.2102437019348145,0.8632249330003106,0.12103427100009867,0.7397977040000114,0.002394324001215864,0.001842257001044345,0.0024659923466667046,448.37890625,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:46Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,6,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8708232455998861,0.905704516970206,0.5555555555555556,0.835,26,0.26,0.4005756676197052,0.3377535939216614,36116.6484375,34031.90625,2084.7421875,35105.15234375,5.057473659515381,0.9524327609997272,0.11318825400121568,0.8364982140010397,0.003238649000195437,0.002213178999227239,0.002788327380003466,451.35546875,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:47Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,7,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8713184771469268,0.9059309964406863,0.5882352941176471,0.845,24,0.24,0.399139404296875,0.3401920199394226,36101.66796875,34154.51953125,1947.1484375,35115.4296875,4.931188583374023,1.186596389999977,0.17927184800100804,1.0043782690008811,0.003167673999996623,0.002264094999191002,0.0033479275633362705,451.0546875,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:48Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,8,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8768788468816415,0.9085063091968447,0.5555555555555556,0.87,26,0.26,0.4040842056274414,0.35737544298171997,36119.81640625,33540.44140625,2579.375,35054.96875,5.324247360229492,1.3596622540007957,0.17380599300122412,1.1820735380006226,0.003311530002974905,0.002402440000878414,0.0039402451266687425,452.27734375,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n200_d100_fixedseed3101__tau_mult__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d100_fixedseed3101,sens_tau_mult,200,100,3,0.1,0.9,3.0,3101,9,divi,1,divi,200.0,1.0,80,manual_mult,170.2726239845607,1.2,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8709470684613785,0.9057611001961952,0.5405405405405406,0.84,27,0.27,0.40041789412498474,0.3452681303024292,36113.828125,33727.671875,2386.15625,35103.734375,5.050462245941162,0.9011590219997743,0.11944136999954935,0.779430421998768,0.002360148000661866,0.0017504130009911023,0.00259810140666256,451.3671875,ok,False,,,tau_mult,1.2,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:52Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9050367640593462,0.9224401943462928,1.0,0.919,10,0.1,0.261843740940094,0.1868165135383606,188118.390625,181730.328125,6388.0625,185113.75,3.004643440246582,2.504657032000978,0.15577318200121226,2.341603696000675,0.005823719999170862,0.006608519999645068,0.0078053456533355835,463.76171875,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8880081922989718,0.9136906351009465,1.0,0.895,10,0.1,0.2617155909538269,0.1800341010093689,188104.46875,179295.5625,8808.90625,185116.03125,2.9884297847747803,2.549252950000664,0.15659320499980822,2.3788761550003983,0.0057235770000261255,0.013068684000245412,0.007929587183334662,465.546875,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.871408677445161,0.9057904437620785,1.0,0.853,10,0.1,0.25780367851257324,0.1772044450044632,188072.5625,179973.09375,8099.46875,185360.109375,2.712459087371826,2.430470522000178,0.1616348610004934,2.2622330949998286,0.006899753998368396,0.005899313999179867,0.007540776983332762,478.13671875,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:30:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8710456305995662,0.905623826041484,1.0,0.851,10,0.1,0.25718235969543457,0.16916368901729584,188104.953125,179621.640625,8483.3125,185419.75,2.6851956844329834,2.737349147000714,0.15159450999999535,2.5777691780003806,0.007160313998610945,0.007290997000382049,0.008592563926667936,478.90234375,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8696908176385139,0.9050042410529601,1.0,0.839,10,0.1,0.2572711706161499,0.16975745558738708,188090.921875,178831.546875,9259.375,185409.234375,2.681694507598877,2.789034294000885,0.21471433299848286,2.5640554210003756,0.007755100001304527,0.009436129999812692,0.008546851403334586,467.97265625,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8712222585481156,0.9057048569349366,1.0,0.852,10,0.1,0.25903117656707764,0.17669948935508728,188100.96875,180206.765625,7894.203125,185291.953125,2.8090105056762695,2.4211236289993394,0.16133415900003456,2.253262181999162,0.0058937149988196325,0.005851976999110775,0.007510873939997206,478.15234375,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8845973904454957,0.9120202475420425,1.0,0.889,10,0.1,0.2601928412914276,0.17743441462516785,188132.359375,180989.0625,7143.296875,185221.5625,2.910790205001831,2.3425919840010465,0.1549132609998196,2.1811662250001973,0.006731744000717299,0.005808423000416951,0.007270554083333991,471.4140625,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8701916465625515,0.9052328786980447,1.0,0.845,10,0.1,0.25921228528022766,0.18130731582641602,188139.203125,180854.640625,7284.5625,185272.4375,2.866772413253784,2.3269422430003033,0.1481077370008279,2.169686670998999,0.0065384349982196,0.008428928000284941,0.007232288903329997,460.3515625,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8705745248526675,0.9054079873788929,1.0,0.848,10,0.1,0.25938189029693604,0.17786678671836853,188104.6875,182211.25,5893.4375,185276.1875,2.82849383354187,2.789268276999792,0.16429444599998533,2.6173115750007128,0.007187969000369776,0.006930532999831485,0.008724371916669043,466.83984375,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,1000.0,1.0,80,manual_mult,127.70446798842053,0.9,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8868332359052344,0.9131123232758319,1.0,0.893,10,0.1,0.25924816727638245,0.18463066220283508,188153.5625,178901.96875,9251.59375,185279.90625,2.8736491203308105,2.8541184890000295,0.22125289799987513,2.6228883109997696,0.007167070998548297,0.00912687699928938,0.008742961036665898,470.27734375,ok,False,,,tau_mult,0.9,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:17Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9050367640593462,0.9224401943462928,1.0,0.919,10,0.1,0.261843740940094,0.1868165135383606,188118.390625,181730.328125,6388.0625,185113.75,3.004643440246582,2.3901497189999645,0.153449826000724,2.2283743569987564,0.006025404998581507,0.007472016999599873,0.007427914523329188,471.04296875,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8880081922989718,0.9136906351009465,1.0,0.895,10,0.1,0.2617155909538269,0.1800341010093689,188104.46875,179295.5625,8808.90625,185116.03125,2.9884297847747803,2.470175372000085,0.15293453100093757,2.310005941999407,0.006050906002201373,0.006457421999584767,0.00770001980666469,478.16796875,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.871408677445161,0.9057904437620785,1.0,0.853,10,0.1,0.25780367851257324,0.1772044450044632,188072.5625,179973.09375,8099.46875,185360.109375,2.712459087371826,2.4784851009990234,0.14914633199987293,2.3195619600010104,0.005790027000330156,0.009088551998502226,0.007731873200003368,460.3671875,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:25Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8710456305995662,0.905623826041484,1.0,0.851,10,0.1,0.25718235969543457,0.16916368901729584,188104.953125,179621.640625,8483.3125,185419.75,2.6851956844329834,2.599042369000017,0.15292162500009,2.438789727000767,0.008079692001047079,0.0066511969998828135,0.008129299090002557,460.24609375,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:28Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8696908176385139,0.9050042410529601,1.0,0.839,10,0.1,0.2572711706161499,0.16975745558738708,188090.921875,178831.546875,9259.375,185409.234375,2.681694507598877,2.702207719999933,0.20917290999932447,2.4850354219997826,0.00723982499948761,0.007153475000450271,0.008283451406665941,470.55078125,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,5,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8712222585481156,0.9057048569349366,1.0,0.852,10,0.1,0.25903117656707764,0.17669948935508728,188100.96875,180206.765625,7894.203125,185291.953125,2.8090105056762695,2.3535821059995214,0.15209446900007606,2.1908763799983717,0.005970899001113139,0.009932754999681492,0.007302921266661239,472.45703125,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,6,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8845973904454957,0.9120202475420425,1.0,0.889,10,0.1,0.2601928412914276,0.17743441462516785,188132.359375,180989.0625,7143.296875,185221.5625,2.910790205001831,2.4493917990002956,0.16139316299995699,2.2812277850007376,0.006128443999841693,0.006009745000483235,0.007604092616669125,469.53515625,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:35Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,7,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8701916465625515,0.9052328786980447,1.0,0.845,10,0.1,0.25921228528022766,0.18130731582641602,188139.203125,180854.640625,7284.5625,185272.4375,2.866772413253784,2.4932064219992753,0.15115941200019734,2.3350488979995134,0.005304460000843392,0.006282316000579158,0.007783496326665045,471.44140625,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:38Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,8,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8705745248526675,0.9054079873788929,1.0,0.848,10,0.1,0.25938189029693604,0.17786678671836853,188104.6875,182211.25,5893.4375,185276.1875,2.82849383354187,2.6874282480002876,0.15172571500079357,2.5271190099992964,0.007216584001071169,0.007879149001382757,0.008423730033330988,473.734375,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:40Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,9,divi,1,divi,1000.0,1.0,80,manual_mult,141.89385332046726,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8868332359052344,0.9131123232758319,1.0,0.893,10,0.1,0.25924816727638245,0.18463066220283508,188153.5625,178901.96875,9251.59375,185279.90625,2.8736491203308105,2.77057546099968,0.21610102100021322,2.5473644159992546,0.006913905999681447,0.006157423998956801,0.008491214719997515,464.45703125,ok,False,,,tau_mult,1.0,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:43Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,0,divi,1,divi,1000.0,1.0,80,manual_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.9050367640593462,0.9224401943462928,1.0,0.919,10,0.1,0.261843740940094,0.1868165135383606,188118.390625,181730.328125,6388.0625,185113.75,3.004643440246582,2.424511912999151,0.15734024700032023,2.260199796000961,0.005671872999300831,0.00630061500123702,0.007533999320003204,463.0625,ok,False,,,tau_mult,1.1,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,1,divi,1,divi,1000.0,1.0,80,manual_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8880081922989718,0.9136906351009465,1.0,0.895,10,0.1,0.2617155909538269,0.1800341010093689,188104.46875,179295.5625,8808.90625,185116.03125,2.9884297847747803,2.5130237550001766,0.15199780799957807,2.3490166299998236,0.005864164000740857,0.011325950999889756,0.007830055433332745,467.63671875,ok,False,,,tau_mult,1.1,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:48Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,2,divi,1,divi,1000.0,1.0,80,manual_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.871408677445161,0.9057904437620785,1.0,0.853,10,0.1,0.25780367851257324,0.1772044450044632,188072.5625,179973.09375,8099.46875,185360.109375,2.712459087371826,2.7312078659997496,0.1611731700013479,2.558272512000258,0.006485594001787831,0.011043746999348514,0.00852757504000086,463.06640625,ok,False,,,tau_mult,1.1,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,3,divi,1,divi,1000.0,1.0,80,manual_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8710456305995662,0.905623826041484,1.0,0.851,10,0.1,0.25718235969543457,0.16916368901729584,188104.953125,179621.640625,8483.3125,185419.75,2.6851956844329834,2.9575906520003628,0.16172161999929813,2.7844187919999968,0.007854020999729983,0.010636617000272963,0.009281395973333323,466.88671875,ok,False,,,tau_mult,1.1,1.0,True
sens_synth__synthetic_n1000_d100_fixedseed3102__tau_mult__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T09:31:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_tau_mult,1000,100,3,0.1,0.9,3.0,3102,4,divi,1,divi,1000.0,1.0,80,manual_mult,156.08323865251398,1.1,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8696908176385139,0.9050042410529601,1.0,0.839,10,0.1,0.2572711706161499,0.16975745558738708,188090.921875,178831.546875,9259.375,185409.234375,2.681694507598877,2.8572431880002114,0.24767079999946873,2.599353276000329,0.007449480999639491,0.009271398999771918,0.008664510920001096,476.6796875,ok,False,,,tau_mult,1.1,1.0,True
