experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag,source_runs_csv,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T09:10:43Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326.0,4,divi,1.0,divi,5000.0,1.0,80.0,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.9285634117468116,0.9142102125462194,,0.9506,10.0,0.01,0.1803774386644363,0.1618621945381164,9896898.0,9716531.0,180367.0,9751061.0,29.167449951171875,158.5703981380002,6.172439029000088,151.72381948099974,0.3026117010012967,0.6625584990006246,0.5057460649366657,941.2265625,ok,False,,,N,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:10:45Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.980930563614288,0.9643814906249448,,0.9936,,,,,,,,,,2.20277,,2.20277,,,,941.2265625,ok,False,,,N,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:11:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.9809261894450538,0.9640379094052256,,0.9936,,,,,,,,,,23.808794,,23.808794,,,,941.2265625,ok,False,,,N,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T09:11:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.9946081072363442,0.9878178584818714,,0.9982,571.0,0.571,,,,,,,,6.080091,,6.080091,,,,941.2265625,ok,False,,,N,5000,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T09:32:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8790863947577888,0.9094849103554182,,0.879,10.0,0.1,0.2848047316074371,0.2045182287693023,187202.46875,179704.53125,7497.9375,183629.0625,3.573408365249634,3.832860349000839,0.1871559030005301,2.496771013999023,0.0068808130017714,0.0103537830000277,0.0083225700466634,462.03515625,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:32:53Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,0,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.055017,,0.055017,,,,462.37109375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:32:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,0,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.463043,,0.463043,,,,464.15625,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T09:32:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,0,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.144248,,0.144248,,,,464.53125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T09:32:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8717912569048336,0.906079716572033,,0.858,10.0,0.1,0.2808740437030792,0.2018592059612274,187168.109375,177899.140625,9268.96875,183878.390625,3.2897229194641118,3.158796910000092,0.2435494660003314,2.9053169599992543,0.0074703729987959,0.0089504839997971,0.0096843898666641,464.93359375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:32:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,1,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.040014,,0.040014,,,,464.93359375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:32:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.9970015045323004,0.9938029489046496,,0.999,,,,,,,,,,0.096445,,0.096445,,,,464.9375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T09:32:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.115598,,0.115598,,,,464.9375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T09:33:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8829865582560039,0.911349518786087,,0.887,10.0,0.1,0.2850266396999359,0.2068149298429489,187234.5,178575.171875,8659.328125,183602.8125,3.631682872772217,2.61632020199977,0.1669158849999803,2.4419008439999743,0.0062551769988203,0.0066681190000963,0.0081396694799999,475.26953125,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.044045,,0.044045,,,,475.2734375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.098796,,0.098796,,,,475.2734375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T09:33:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,2,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.1296,,0.1296,,,,475.2734375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T09:33:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.869828316109374,0.9051810602393668,,0.848,10.0,0.1,0.2801240682601928,0.2017895579338073,187181.796875,175497.203125,11684.59375,183925.59375,3.2562038898468018,2.561743962000037,0.1742210450011043,2.3781059720004123,0.0062303810009325,0.0086554489989794,0.007927019906668,478.21484375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.03483,,0.03483,,,,478.21484375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.0613,,0.0613,,,,478.21484375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T09:33:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,3,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.118022,,0.118022,,,,478.21484375,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T09:33:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.86968590675457,0.9051161454734876,,0.847,10.0,0.1,0.2814654111862182,0.1931620240211486,187226.015625,178759.140625,8466.875,183830.328125,3.395685195922852,2.4372553039993363,0.1594642350009962,2.270447052998861,0.0065523259982001,0.0065724070009309,0.0075681568433295,475.29296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,,,,,,,,,,0.053665,,0.053665,,,,475.29296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.9970015045323004,0.9938029489046496,,0.999,,,,,,,,,,0.105463,,0.105463,,,,475.29296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d100_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T09:33:06Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_noise3.0,runtime_dscale,1000,100,3,0.1,0.9,3.0,20260425.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],1.0,1.0,,1.0,95.0,0.95,,,,,,,,0.16256,,0.16256,,,,475.29296875,ok,False,,,D,100,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T09:33:19Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8678246112931919,0.8998556849854175,,0.844,15.0,0.03,0.2447852492332458,0.2151339650154113,971687.8125,940874.3125,30813.5,951060.5,20.62730407714844,12.662092803000633,1.4752698140000575,11.149695358999452,0.0278587210013938,0.035320719000083,0.0371656511966648,556.9765625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:19Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.709732882357319,0.6855525018315312,,0.888,,,,,,,,,,0.377958,,0.377958,,,,556.984375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:21Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.4530917275995816,0.4928627179348216,,0.701,,,,,,,,,,2.014883,,2.014883,,,,560.04296875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T09:33:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,0,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.967027,,0.967027,,,,560.04296875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T09:33:34Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8640508301215161,0.8940427467024771,,0.834,15.0,0.03,0.2441339343786239,0.2116715312004089,971630.375,937627.5,34002.875,951244.3125,20.38605690002441,12.28903042300044,1.1320358639986807,11.117649023999547,0.0277618829986749,0.0376100079993193,0.0370588300799984,565.76953125,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:35Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.87160084933864,0.8320242909069556,,0.955,,,,,,,,,,0.644973,,0.644973,,,,565.76953125,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.6824291541779783,0.664785091492741,,0.875,,,,,,,,,,1.107199,,1.107199,,,,565.7734375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T09:33:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,1,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.47271,,0.47271,,,,565.7734375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T09:33:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8666411491860637,0.8952024365215505,,0.855,15.0,0.03,0.2442788779735565,0.2101117223501205,971719.0,946149.5625,25569.4375,951210.0,20.50899314880371,11.97179933299958,0.967858002999492,10.96690111099997,0.0290846299994882,0.0353979640003672,0.0365563370366665,596.17578125,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.8401601748262775,0.8009242838736389,,0.943,,,,,,,,,,0.267121,,0.267121,,,,596.17578125,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:33:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.7754519385661254,0.7359457908829382,,0.918,,,,,,,,,,0.875599,,0.875599,,,,596.1796875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T09:33:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,2,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.492282,,0.492282,,,,596.1796875,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T09:34:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8640508301215161,0.8940427467024771,,0.834,16.0,0.032,0.2449761927127838,0.2109695971012115,971703.0,942154.8125,29548.1875,950982.625,20.720388412475582,11.64049347799846,0.9530971570002292,10.65543400200113,0.0304607599991868,0.0303849900010391,0.0355181133400037,596.18359375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.767384186643999,0.7252442174390693,,0.914,,,,,,,,,,0.270743,,0.270743,,,,596.18359375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.3877544359835218,0.4521799527962504,,0.629,,,,,,,,,,0.853523,,0.853523,,,,596.18359375,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T09:34:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,3,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.495622,,0.495622,,,,596.19140625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T09:34:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,709.4692666023363,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8739464360437226,0.8986307205353946,,0.876,14.0,0.028,0.2445378899574279,0.2126481384038925,971616.875,939961.75,31655.125,951114.75,20.50212287902832,11.467859403999682,0.9275365180001244,10.507933392998892,0.0272687689994199,0.0308931750005285,0.0350264446433296,574.1640625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,kmeans_oracle,,kmeans_oracle,,,,,,,,,,,,3,0,,,[],0.8530602557638053,0.812302608112427,,0.948,,,,,,,,,,0.228464,,0.228464,,,,574.1640625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T09:34:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,gmm_oracle,,gmm_oracle,,,,,,,,,,,,3,0,,,[],0.7848791119385957,0.7483009946979001,,0.921,,,,,,,,,,1.035158,,1.035158,,,,574.1640625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
runtime_synth__synthetic_n1000_d500_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T09:34:17Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d500_noise3.0,runtime_dscale,1000,500,3,0.02,0.98,3.0,20260825.0,4,spkm,,spkm,,,,,,,,,,,,3,0,,,[],0.994003000015024,0.9876059147486772,,0.998,448.0,0.896,,,,,,,,0.501015,,0.501015,,,,574.1640625,ok,False,,,D,500,,True,outputs_revision/runtime_synth/runs.csv,,,,
