scenario,n,d,d_info,k_true,delta,noise_sd,seed,split_interval,split_burn_in,split_persistence,split_warmup_epochs,split_accept_tol_per_sample,min_cluster_size_for_split,method,status,error,ARI,NMI,runtime_sec,final_K,over_split,under_split,correct_K,split_proposals,accepted_splits,rejected_splits,active_dims,feature_f1_thresh,feature_f1_topd,split_history_json
matched_sparse_gaussian,200,100,10,3,2.0,3.0,20,60,120,2,20,0.001,25,burnin_only,ok,,0.7212251458432836,0.8256869570016946,1.2949436680009967,5,1,0,0,4,4,0,15,0.8,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 187.7566375732422, ""cluster_size"": 200, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 184.0296173095703, ""cluster_size"": 106, ""persistence_count"": 1}, {""split_idx"": 2, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 180.9104461669922, ""cluster_size"": 66, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 180.3729248046875, ""cluster_size"": 68, ""persistence_count"": 1}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,20,60,120,2,20,0.001,25,burnin_persistence,ok,,0.48718273836162285,0.5226042097539985,1.2366442359998473,3,0,0,1,2,2,0,16,0.7692307692307693,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 186.40115356445312, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 182.76953125, ""cluster_size"": 126, ""persistence_count"": 2}]"
matched_sparse_gaussian,200,100,10,3,2.0,3.0,20,60,120,2,20,0.001,25,full_safeguard,ok,,0.8590982727992653,0.8381057997329421,1.010498349000045,3,0,0,1,2,2,0,14,0.8333333333333334,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 37925.234375, ""split_loss"": 37655.23828125, ""improvement"": 269.99609375, ""improvement_per_sample"": 1.34998046875, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 186.40115356445312, ""cluster_size"": 200, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 37193.67578125, ""split_loss"": 37168.62890625, ""improvement"": 25.046875, ""improvement_per_sample"": 0.125234375, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 182.78736877441406, ""cluster_size"": 132, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,1,60,120,2,20,0.001,25,original,ok,,0.687739681672887,0.7842444697483489,3.308605988999261,6,1,0,0,4,4,0,10,1.0,1.0,[]
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,1,60,120,2,20,0.001,25,burnin_only,ok,,0.7206475622955444,0.8131367921052604,2.7220660240000143,5,1,0,0,4,4,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 193.04820251464844, ""cluster_size"": 1000, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 189.3878631591797, ""cluster_size"": 514, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 186.73255920410156, ""cluster_size"": 332, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 186.60052490234375, ""cluster_size"": 333, ""persistence_count"": 1}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,1,60,120,2,20,0.001,25,burnin_persistence,ok,,0.43707895261601687,0.48360902775121145,1.810759849000533,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 191.98094177246094, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 188.223388671875, ""cluster_size"": 540, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,1,60,120,2,20,0.001,25,full_safeguard,ok,,0.9673922251269633,0.9472773798683043,2.5470448329997453,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 193852.46875, ""split_loss"": 192855.578125, ""improvement"": 996.890625, ""improvement_per_sample"": 0.996890625, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 191.98094177246094, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 190488.296875, ""split_loss"": 189785.0625, ""improvement"": 703.234375, ""improvement_per_sample"": 0.703234375, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 188.3332977294922, ""cluster_size"": 568, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,2,60,120,2,20,0.001,25,original,ok,,0.6936486850319581,0.7843605161157299,3.6175355810009933,6,1,0,0,4,4,0,11,0.9523809523809523,1.0,[]
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,2,60,120,2,20,0.001,25,burnin_only,ok,,0.727583676062865,0.8265209881506771,2.2129743960013,5,1,0,0,4,4,0,11,0.9523809523809523,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 192.1594696044922, ""cluster_size"": 1000, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 188.43817138671875, ""cluster_size"": 488, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 185.804931640625, ""cluster_size"": 333, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 185.50363159179688, ""cluster_size"": 333, ""persistence_count"": 1}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,2,60,120,2,20,0.001,25,burnin_persistence,ok,,0.4187561224485795,0.4639399188299395,1.52596551500028,3,0,0,1,2,2,0,11,0.9523809523809523,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 190.9984130859375, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 187.20730590820312, ""cluster_size"": 558, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,2,60,120,2,20,0.001,25,full_safeguard,ok,,0.9761748282088182,0.9607615463769597,2.0307473839984596,3,0,0,1,2,2,0,11,0.9523809523809523,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 193177.03125, ""split_loss"": 191849.703125, ""improvement"": 1327.328125, ""improvement_per_sample"": 1.327328125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 190.9984130859375, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 189649.34375, ""split_loss"": 189072.375, ""improvement"": 576.96875, ""improvement_per_sample"": 0.57696875, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 187.14724731445312, ""cluster_size"": 601, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,3,60,120,2,20,0.001,25,original,ok,,0.5823294490331844,0.7634959782423174,3.0408019079986843,6,1,0,0,4,4,0,10,1.0,1.0,[]
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,3,60,120,2,20,0.001,25,burnin_only,ok,,0.7265203340296764,0.826247050853196,2.6500460489987745,5,1,0,0,4,4,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 192.6420135498047, ""cluster_size"": 1000, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 189.17527770996094, ""cluster_size"": 505, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 186.4614715576172, ""cluster_size"": 333, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 186.17030334472656, ""cluster_size"": 334, ""persistence_count"": 1}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,3,60,120,2,20,0.001,25,burnin_persistence,ok,,0.41246681005445807,0.47763876683756473,2.142652136999459,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 191.71617126464844, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 187.7932586669922, ""cluster_size"": 518, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,3,60,120,2,20,0.001,25,full_safeguard,ok,,0.9615225563815984,0.9419510725006842,2.543709432999094,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 193516.125, ""split_loss"": 192530.0, ""improvement"": 986.125, ""improvement_per_sample"": 0.986125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 191.71617126464844, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 190073.8125, ""split_loss"": 189491.015625, ""improvement"": 582.796875, ""improvement_per_sample"": 0.582796875, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 187.9114227294922, ""cluster_size"": 553, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,4,60,120,2,20,0.001,25,original,ok,,0.6780520592524066,0.7870219663810444,2.9896362139988923,6,1,0,0,4,4,0,10,1.0,1.0,[]
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,4,60,120,2,20,0.001,25,burnin_only,ok,,0.8386827192547738,0.8659411335427027,2.572941432999869,5,1,0,0,4,4,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 192.61647033691406, ""cluster_size"": 1000, ""persistence_count"": 1}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 188.93222045898438, ""cluster_size"": 503, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 186.28164672851562, ""cluster_size"": 333, ""persistence_count"": 1}, {""split_idx"": 3, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 186.40501403808594, ""cluster_size"": 153, ""persistence_count"": 1}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,4,60,120,2,20,0.001,25,burnin_persistence,ok,,0.453982735587894,0.49664380005781716,1.648558672000945,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 191.79513549804688, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 187.64248657226562, ""cluster_size"": 556, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,4,60,120,2,20,0.001,25,full_safeguard,ok,,0.9910135316283827,0.982670709093929,2.7889187910004694,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 193513.25, ""split_loss"": 191951.171875, ""improvement"": 1562.078125, ""improvement_per_sample"": 1.562078125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 191.79513549804688, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 189942.546875, ""split_loss"": 189080.21875, ""improvement"": 862.328125, ""improvement_per_sample"": 0.862328125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 187.7632293701172, ""cluster_size"": 595, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,5,60,120,2,20,0.001,25,original,ok,,0.7031244591691687,0.7979382352374121,4.064501030999963,6,1,0,0,4,4,0,10,1.0,1.0,[]
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,5,60,120,2,20,0.001,25,burnin_only,ok,,0.7338296025947486,0.8246556405956541,2.4041482740012725,5,1,0,0,4,4,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 192.3436737060547, ""cluster_size"": 1000, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 188.5216827392578, ""cluster_size"": 506, ""persistence_count"": 1}, {""split_idx"": 2, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 186.42095947265625, ""cluster_size"": 331, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 185.73785400390625, ""cluster_size"": 333, ""persistence_count"": 1}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,5,60,120,2,20,0.001,25,burnin_persistence,ok,,0.47192903043130086,0.5194292959161747,1.623724974999277,3,0,0,1,2,2,0,11,0.9523809523809523,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 191.27398681640625, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 187.3319854736328, ""cluster_size"": 524, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,5,60,120,2,20,0.001,25,full_safeguard,ok,,0.5545359653949758,0.680538512921324,2.1429721179993066,2,0,1,0,2,1,1,11,0.9523809523809523,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 193259.859375, ""split_loss"": 192736.40625, ""improvement"": 523.453125, ""improvement_per_sample"": 0.523453125, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 191.27398681640625, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 189837.015625, ""split_loss"": 189913.703125, ""improvement"": -76.6875, ""improvement_per_sample"": -0.0766875, ""accept_tol_per_sample"": 0.001, ""accepted"": false, ""epoch"": 300, ""diagnostic_score"": 187.38197326660156, ""cluster_size"": 546, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,6,60,120,2,20,0.001,25,original,ok,,0.6792064910915283,0.7835846157311702,3.2420076910002535,6,1,0,0,4,4,0,10,1.0,1.0,[]
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,6,60,120,2,20,0.001,25,burnin_only,ok,,0.8422347359947663,0.8643341914805939,3.2169266310011153,5,1,0,0,4,4,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 120, ""diagnostic_score"": 191.72962951660156, ""cluster_size"": 1000, ""persistence_count"": 1}, {""split_idx"": 1, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 188.00393676757812, ""cluster_size"": 499, ""persistence_count"": 1}, {""split_idx"": 2, ""old_K"": 3, ""proposed_K"": 4, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 240, ""diagnostic_score"": 185.7025146484375, ""cluster_size"": 336, ""persistence_count"": 1}, {""split_idx"": 3, ""old_K"": 4, ""proposed_K"": 5, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 185.64476013183594, ""cluster_size"": 137, ""persistence_count"": 1}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,6,60,120,2,20,0.001,25,burnin_persistence,ok,,0.6921705567482765,0.6726323304256303,1.997815325999909,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 180, ""diagnostic_score"": 190.74996948242188, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": NaN, ""split_loss"": NaN, ""improvement"": NaN, ""improvement_per_sample"": NaN, ""accept_tol_per_sample"": NaN, ""accepted"": true, ""acceptance_mode"": ""accept_all_eligible"", ""epoch"": 300, ""diagnostic_score"": 187.1897735595703, ""cluster_size"": 612, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,6,60,120,2,20,0.001,25,full_safeguard,ok,,0.9673911426131003,0.9455335716483555,2.0867612629990617,3,0,0,1,2,2,0,10,1.0,1.0,"[{""split_idx"": 0, ""old_K"": 1, ""proposed_K"": 2, ""null_loss"": 192862.46875, ""split_loss"": 191229.03125, ""improvement"": 1633.4375, ""improvement_per_sample"": 1.6334375, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 180, ""diagnostic_score"": 190.74996948242188, ""cluster_size"": 1000, ""persistence_count"": 2}, {""split_idx"": 0, ""old_K"": 2, ""proposed_K"": 3, ""null_loss"": 189263.171875, ""split_loss"": 189014.515625, ""improvement"": 248.65625, ""improvement_per_sample"": 0.24865625, ""accept_tol_per_sample"": 0.001, ""accepted"": true, ""epoch"": 300, ""diagnostic_score"": 187.11988830566406, ""cluster_size"": 656, ""persistence_count"": 2}]"
matched_sparse_gaussian,1000,100,10,3,2.0,3.0,7,60,120,2,20,0.001,25,original,ok,,0.5753934656011814,0.7539887949006865,2.857037933999891,6,1,0,0,4,4,0,10,1.0,1.0,[]
