experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:22:29Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3470959120370289,0.401287002512242,nan,0.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.257025,nan,1.257025,nan,nan,nan,960.12890625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:22:40Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.3470959120370289,0.401287002512242,nan,0.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.973967,nan,10.973967,nan,nan,nan,960.12890625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d2000_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:22:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d2000_noise3.0,runtime_dscale,1000,2000,3,0.005,0.995,3.0,20262325,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,0.023696682464454975,0.999,834,0.417,nan,nan,nan,nan,nan,nan,nan,2.6594860000000002,nan,2.6594860000000002,nan,nan,nan,960.12890625,ok,False,,,D,2000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:25:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.0036793023344123123,0.0066141956819774665,0.008492569002123142,0.366,2345,0.469,0.46997880935668945,0.47993582487106323,9103683.0,8678853.0,424830.0,8822110.0,281.57257080078125,160.1963065630007,7.100520553001843,152.55852651699752,0.3621482290000131,0.5284786580014043,0.508528421723325,979.30859375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:25:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.022537814664677948,0.01982923115430939,nan,0.404,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.92291,nan,0.92291,nan,nan,nan,979.30859375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:27:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.00027606501617159025,0.0035358839653075328,nan,0.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,105.17453,nan,105.17453,nan,nan,nan,993.453125,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed0__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:27:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940120180601143,0.9876086482064032,0.02237136465324385,0.998,884,0.1768,nan,nan,nan,nan,nan,nan,nan,4.845895,nan,4.845895,nan,nan,nan,993.453125,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed1__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:29:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,1,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.020362236620813472,0.02076934892525102,0.008517887563884156,0.403,2338,0.4676,0.4700702130794525,0.4810125231742859,9103835.0,8692556.0,411279.0,8821728.0,282.10711669921875,146.67752865999864,7.9617085049976595,138.14295884799867,0.2512444810017769,0.563184964001266,0.4604765294933289,867.58203125,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed1__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:29:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.007132929092924909,0.007758604169586278,nan,0.385,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.872504,nan,0.872504,nan,nan,nan,867.58203125,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed1__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:31:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.001529830892235221,0.0034876840507061745,nan,0.367,nan,nan,nan,nan,nan,nan,nan,nan,nan,101.928473,nan,101.928473,nan,nan,nan,867.58203125,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed1__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:31:29Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940120180601143,0.9876086482064032,0.02237136465324385,0.998,884,0.1768,nan,nan,nan,nan,nan,nan,nan,5.797493,nan,5.797493,nan,nan,nan,867.58203125,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed2__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:34:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,2,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.05412348913104425,0.05065836905022097,0.008547008547008548,0.448,2330,0.466,0.4696812629699707,0.47714123129844666,9103380.0,8688861.0,414519.0,8822572.0,280.80755615234375,153.9161436880022,7.074560847999237,146.33057587899748,0.25316125500467024,0.501018410002871,0.4877685862633249,886.34375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed2__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:34:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.006841812090670341,0.00730961905300185,nan,0.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.919791,nan,0.919791,nan,nan,nan,886.34375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed2__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:35:46Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.004217187145219214,0.008781190423340416,nan,0.367,nan,nan,nan,nan,nan,nan,nan,nan,nan,101.127025,nan,101.127025,nan,nan,nan,886.34375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed2__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:35:51Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940120180601143,0.9876086482064032,0.02237136465324385,0.998,884,0.1768,nan,nan,nan,nan,nan,nan,nan,5.729658,nan,5.729658,nan,nan,nan,886.34375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed3__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:38:41Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,3,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.02124550128718852,0.021339516330273645,0.00851063829787234,0.405,2340,0.468,0.4696703255176544,0.4789872169494629,9103636.0,8698838.0,404798.0,8822986.0,280.6501770019531,169.35042337499908,7.06763416800095,161.66615172599995,0.4796309420016769,0.6071714499994414,0.5388871724199998,924.47265625,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed3__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:38:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.0029950130901122743,0.004509094459238595,nan,0.356,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.802902,nan,0.802902,nan,nan,nan,924.47265625,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed3__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:40:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.0029950130901122743,0.004509094459238595,nan,0.356,nan,nan,nan,nan,nan,nan,nan,nan,nan,102.678873,nan,102.678873,nan,nan,nan,924.47265625,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed3__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:40:28Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940120180601143,0.9876086482064032,0.02237136465324385,0.998,884,0.1768,nan,nan,nan,nan,nan,nan,nan,4.064695,nan,4.064695,nan,nan,nan,924.47265625,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:43:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,4,divi,1,divi,1000.0,1.0,80,auto_entropy,7094.692666023363,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.01329224011203568,0.017871296274499345,0.00851063829787234,0.387,2340,0.468,0.46942001581192017,0.4778343737125397,9102845.0,8693689.0,409156.0,8823334.0,279.5105285644531,165.19765945799736,8.85282562700013,155.83383109100032,0.2680947920016479,0.49568568600079743,0.5194461036366678,867.375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:43:15Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.000765374082282936,0.0025895080022521745,nan,0.365,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.846736,nan,0.846736,nan,nan,nan,867.375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:44:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.00986907166067666,0.011429078825718711,nan,0.384,nan,nan,nan,nan,nan,nan,nan,nan,nan,104.342188,nan,104.342188,nan,nan,nan,867.375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n1000_d5000_noise3.0__runtime_dscale__seed4__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:03Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d5000_noise3.0,runtime_dscale,1000,5000,3,0.002,0.998,3.0,20265325,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9940120180601143,0.9876086482064032,0.02237136465324385,0.998,884,0.1768,nan,nan,nan,nan,nan,nan,nan,4.132495,nan,4.132495,nan,nan,nan,867.375,ok,False,,,D,5000,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,0,divi,1,divi,200.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.29925306327593976,0.41448745514554064,0.0547945205479452,0.525,355,0.355,0.4174216389656067,0.4019424319267273,369460.0625,352503.0625,16957.0,358216.8125,56.2163200378418,4.885384916997282,1.1465170970004692,3.723266273002082,0.010225945003185188,0.014535186001012335,0.012410887576673607,867.3828125,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.058649819394922746,0.06526403978642574,nan,0.46,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.043649,nan,0.043649,nan,nan,nan,867.3828125,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.030541457355857914,0.04299012015892254,nan,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.459585,nan,2.459585,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.09174311926605505,1.0,208,0.208,nan,nan,nan,nan,nan,nan,nan,0.561899,nan,0.561899,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,1,divi,1,divi,200.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.2706912640259752,0.38175910715158007,0.05449591280653951,0.475,357,0.357,0.4170151352882385,0.3966495096683502,369473.6875,351830.5,17643.1875,358278.375,55.976585388183594,4.809047954000562,1.4354195419982716,3.3614461549987027,0.009418794004886877,0.011118758000520756,0.011204820516662342,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.036712351509806826,0.03572162304823266,nan,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.037621,nan,0.037621,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.011191831137742896,0.021975147727091176,nan,0.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.503835,nan,1.503835,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.09174311926605505,1.0,208,0.208,nan,nan,nan,nan,nan,nan,nan,0.142741,nan,0.142741,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,2,divi,1,divi,200.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.339286775480786,0.44297805843437,0.054945054945054944,0.58,354,0.354,0.4158817529678345,0.39456236362457275,369424.84375,353151.875,16272.96875,358415.0625,55.04893112182617,5.035496675998729,1.1608631779999996,3.859840837001684,0.011088769999332726,0.013730827999097528,0.012866136123338947,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.03869483324588005,0.054661275556140365,nan,0.46,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.377853,nan,0.377853,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.021779398478164517,0.04309828501431109,nan,0.415,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.551545,nan,2.551545,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.09174311926605505,1.0,208,0.208,nan,nan,nan,nan,nan,nan,nan,0.138765,nan,0.138765,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,3,divi,1,divi,200.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.2758464938710653,0.38705769948999197,0.055865921787709494,0.475,348,0.348,0.41608119010925293,0.39210277795791626,369432.75,352427.25,17005.5,358399.3125,55.16716003417969,4.7159628859990335,1.147427633000916,3.5560644830002275,0.010153826002351707,0.01130685799944331,0.011853548276667425,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.11453822587903327,0.1186262427771677,nan,0.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.036361,nan,0.036361,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.11453822587903327,0.1186262427771677,nan,0.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.39928,nan,1.39928,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth_direct.py,2026-03-25T12:45:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],1.0,1.0,0.09174311926605505,1.0,208,0.208,nan,nan,nan,nan,nan,nan,nan,0.135717,nan,0.135717,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth_direct.py,2026-03-25T12:45:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,4,divi,1,divi,200.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.2782328674864159,0.3911969637108858,0.05420054200542006,0.495,359,0.359,0.41702887415885925,0.39234477281570435,369502.28125,353047.96875,16454.3125,358307.78125,55.972511291503906,4.93130494900106,1.158264984998823,3.75910589400155,0.010488370000530267,0.01292134499817621,0.012530352980005167,867.38671875,ok,False,,,N,200,nan,True
runtime_synth__synthetic_n200_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth_direct.py,2026-03-25T12:45:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n200_d1000_noise3.0,runtime_nscale,200,1000,3,0.01,0.99,3.0,20260526,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.00941384910980735,0.02722045300283129,nan,0.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.119647,nan,0.119647,nan,nan,nan,867.38671875,ok,False,,,N,200,nan,True
